x,y,label
5.750698764947559,21.351742424417832,0
-20.79871857994536,7.978186004470763,2
-19.824166964120394,6.55267420307712,2
5.4350526341307335,21.514944406799845,0
4.578887215813963,20.711014116806304,0
-27.71374138767247,7.757535175156778,2
4.510723177942148,17.118796691553598,0
-30.518157778389757,8.553539533708365,2
-18.64726152581902,11.37150460382286,2
18.42839535950854,18.627107328318896,1
-18.53884579879394,9.921652176948395,2
-19.145645911309963,9.637921741559575,2
-27.41335988107339,10.117696771675833,2
3.968471120954669,20.432133665069085,0
13.635510780328747,12.393510508578604,1
3.2665184418332127,20.829485681692148,0
6.251712821925388,18.7508906220152,0
4.259760925981509,20.126772922569856,0
20.456274019580565,15.34927529286378,1
5.009462330620262,21.163848900453832,0
27.54681219255783,16.801044834667625,1
18.193219571674963,13.083204653705277,1
16.672883584008847,19.38689280983527,1
4.802076060918084,18.635507201363687,0
18.349723515353247,14.931839552593429,1
-17.28963212387066,10.556204218884211,2
21.29713949433218,15.21930219463658,1
20.30200332217406,20.856663691805608,1
19.20705855873661,20.017261297639557,1
21.576292014580666,13.626235447242738,1
16.68306664557318,16.633836311234813,1
-25.803796478546772,8.277867149087067,2
20.591766798085484,16.62878903012234,1
-24.16062972906958,8.67939941546122,2
-21.327642883143206,6.772382072735671,2
3.954309889740819,19.744364716904915,0
-19.195895129572918,10.976999304304872,2
-25.931915933033324,9.24619256207629,2
24.756730539537195,15.361696413550884,1
3.9210992251090624,21.1495039105364,0
2.589126895017616,19.26994895734135,0
-23.81872927940857,10.750038053398567,2
17.568619132253993,15.445280809198431,1
13.582213748054142,18.00792402626172,1
22.78079678746654,17.72748344466745,1
-17.11025075144437,12.257918840279467,2
3.915054343679171,21.477834146607854,0
-29.741421389037317,12.192684899630457,2
17.996206526629493,12.150058592647255,1
2.5224576936083043,20.970264501507984,0
14.101153444655345,12.757802921478223,1
17.293902538175644,13.816631471829112,1
2.2631376929147957,19.762863366841312,0
-25.81307142833781,9.551984128153688,2
-24.56906124049716,8.703065028603264,2
-28.47246971133186,9.015385181356208,2
15.574640679415129,14.772073036746374,1
3.57659102621235,20.320778533379798,0
-28.014205546413173,8.359122436712422,2
3.68377043219227,21.58488759243493,0
19.90552415222858,18.184338449424605,1
23.759482291463193,12.945693601628957,1
16.007645247483385,18.788517212299134,1
18.45579846944649,12.872939913833878,1
21.575262258757306,19.22229598277738,1
20.71320417102985,19.930999801309813,1
14.446000001947827,16.9923161736332,1
18.261070888584253,19.25581913610783,1
19.974847332274855,15.687611648387012,1
3.380809469052199,19.321226778924338,0
4.932169450286688,21.379254312023672,0
14.344882628398768,18.645512228291466,1
5.667870469399523,20.332691663665784,0
13.219832483658507,16.825732759049725,1
5.721298223257008,20.523075821557207,0
18.653986676171897,14.14554319778506,1
-28.3761373473016,9.677300723428633,2
-30.795019399347314,9.48401965022414,2
3.960250608766046,18.742327314311435,0
-23.627673204301285,8.605247432454366,2
17.350407632112415,16.167703819530118,1
4.6689293175974615,19.45351624202051,0
-22.444741020237647,8.362347375624612,2
15.018573518876018,15.107111014831661,1
18.33546697016299,15.127498742468143,1
5.631578088290514,22.05480047685677,0
5.670010354306361,19.7828679803038,0
-23.862897142447977,11.80160213948577,2
23.508645593928406,17.419777222598174,1
-21.67643739404762,5.379435497829461,2
-22.016390914172966,9.084057836212997,2
-20.76051967625692,9.002042794703712,2
5.235742596171858,18.25139482627245,0
-18.993128086280496,7.503635209734448,2
-20.840819172439115,12.143226567173885,2
3.880627818406023,21.448234692716525,0
-13.857436312532565,10.683801822382867,2
-35.174588383050505,13.136493365003465,2
18.074940644281106,16.75927212187544,1
-14.850236268946258,9.99937801584814,2
3.25188087261005,19.354990393059825,0
-27.126064764877817,12.04197659278125,2
3.3391698376413945,20.274544792600206,0
22.366411230272004,16.463216622507467,1
3.4121087295823695,20.011138759101986,0
-24.365477307597672,9.960676349995072,2
23.938811608827834,13.91192275736197,1
21.39054881292539,16.43637781673388,1
4.655726062965752,19.721493911964043,0
-25.18882818568854,10.029136160162867,2
3.7592231386949337,20.53593241531899,0
-29.6706816486191,16.518646759804913,2
20.248201538546116,16.950737325175847,1
3.7680449569173264,21.12402113689076,0
-15.7569592326962,9.78824978719818,2
5.138441416377082,19.800735866433506,0
4.357123881344454,19.58832680353321,0
-22.598993531065208,4.129540676425394,2
-22.150647905332367,7.4380840690189185,2
-24.13283964275759,11.441351663033567,2
12.956022928948975,15.554517573842658,1
3.0688513059738822,18.87015830176646,0
6.641966216010555,19.5609328732049,0
-24.211515096581017,7.42672925474581,2
5.320683368729353,18.07415827512776,0
-27.10358308761549,10.933215918047056,2
5.775498969839458,20.028416897878998,0
20.071408079856894,18.736485544735896,1
21.743724239569353,12.251128718261516,1
21.062907650474024,14.276666603029224,1
5.373343140514886,19.87188036258804,0
-20.75323715675264,9.324858462909221,2
-27.457582352475878,7.919224348643516,2
2.0522693626536457,17.848444327793793,0
12.422083669855962,17.136725518487054,1
-21.892242558443925,10.629092368896929,2
22.08613884949688,18.967019498538754,1
5.3716937575515145,21.42721714805201,0
20.131509132253466,12.210733751584916,1
21.798251365865326,15.846401920663075,1
-26.231103403606134,9.034497244373108,2
5.431251681073853,19.876930473399067,0
-20.757805348015893,7.571303028237754,2
6.3337312214089465,19.71665838167364,0
-22.568311033746454,8.26800523131242,2
4.275719208258946,21.597491478661997,0
3.5523973858140616,21.473077705085565,0
23.06543091699353,15.064338793544133,1
5.93891586027636,20.266793859338737,0
-28.336351412852373,9.853917385431998,2
-16.740597114592077,11.494154007728593,2
-17.903632157327415,7.735900344184917,2
-27.590969167928133,9.537135199361854,2
5.749144157929122,19.546375869214533,0
-25.033124026366686,6.889425130252148,2
-11.0626713947107,4.080746145048799,2
5.182980954243515,20.538225329306936,0
20.22428122935242,18.94406255379969,1
-21.306174387110374,15.865575363760072,2
20.581530134280275,14.884882051027626,1
-23.164958973745982,5.952087330658422,2
3.6173635582896466,19.63602644210854,0
15.075773370135252,10.761797896538283,1
-14.880082029795018,12.038687408809425,2
-20.681368981215492,7.655961545727818,2
4.452371016361467,20.974121609994626,0
-28.063729452820827,13.181904102372794,2
18.780790135989815,15.230053349792803,1
-28.402321750550627,9.219514604892234,2
23.474744566639178,16.951397502843577,1
-23.098823305315108,7.035484032088023,2
-21.479327038408766,7.845871463958827,2
4.000351328401402,20.238754258332605,0
14.04863531550502,16.25737745748859,1
-19.125817135731545,10.194764212577619,2
-26.599700512867923,8.663969512365124,2
4.093552562714852,18.907260888030592,0
-16.94278346864976,9.582578175595028,2
3.279847464706897,17.794075938580573,0
-27.187381586241933,6.764242843301798,2
3.1241815139868248,20.865475521820372,0
5.716803989123021,20.913736336100627,0
4.35350629304337,21.610082203650236,0
15.086558496732138,14.561304808969487,1
15.932395342765947,19.073569695223455,1
-23.612176250540962,8.02779126607663,2
5.490695654332033,18.186011111118276,0
3.395915610032425,18.622694247400414,0
15.5952658355871,18.17656909624608,1
3.833500830472146,19.75126366780343,0
-26.978575205653048,9.553976999814358,2
17.425351821512457,15.000915166858258,1
20.23293180819078,13.933239648687712,1
2.4674609987698255,18.948525332582097,0
-25.181973303174495,10.699406426367391,2
6.753058574683828,19.454953437109943,0
18.844067298437466,14.493181580516652,1
15.857871600322945,16.754591780105763,1
5.515313839026081,18.124167451924084,0
-20.8486396969894,8.089905170773507,2
-26.476729545259264,8.991709943463633,2
13.736391085868275,15.494947106276285,1
-13.476269514371902,7.275713292078792,2
4.754011034267057,19.36845611810829,0
17.368913172369666,18.42981632912873,1
17.332241980496768,15.811718435077118,1
24.012986432718282,17.22017584626056,1
4.114533534524149,19.74265261303002,0
-17.412917296115538,8.034019803409524,2
-33.23178040189493,7.443178015533182,2
2.6797994053588345,19.543290594223343,0
4.824726690364264,20.37971635989276,0
5.851953583888724,21.372662201324196,0
3.32857105721223,20.694408791060752,0
-23.757273164117105,7.669224911458983,2
20.04577429783859,13.475568872274215,1
-14.07230540895084,13.505696265144001,2
-20.46875806263969,13.772957808295484,2
5.182256252948575,20.421829652476063,0
-26.345032498759156,12.890168771209282,2
20.34210800998653,13.388493746316078,1
-25.87935591434022,10.780234921986843,2
-31.434230202587297,10.891379998917682,2
-16.198966926812183,12.274553397698377,2
4.370388726940222,20.584200779318856,0
16.964480070803074,19.8503998812762,1
-25.81831954420646,9.491541990832527,2
4.132103335766794,18.151806029710286,0
-24.767474512940897,8.432121035178803,2
-19.842085289202473,7.137278938727819,2
-20.66921160046829,9.099228571669537,2
3.5143003339720305,18.869243961968994,0
21.724950791250148,12.654692460389704,1
3.2846145041665933,18.111397155578217,0
-33.26832609881576,8.605329715843634,2
-22.638701114551246,7.945825891862606,2
3.502302417359586,19.984129077547777,0
18.68389648279007,16.09976330885679,1
20.0837560678534,15.712027553610834,1
-24.11459387082159,10.487107125252955,2
19.414600160779845,16.051708449541806,1
6.567747730590259,19.671825685466132,0
21.274018202310735,17.201760922257826,1
-26.845877677853778,12.063321785016921,2
-24.30955666435446,13.00280795919938,2
26.823805041431875,14.594106193601197,1
18.200645447819312,14.11342524561695,1
19.660876715742802,16.81850638521811,1
2.6276779937017416,18.943905755596354,0
13.080128967966967,16.771813125259158,1
-25.558268311134103,6.261207535480286,2
20.774806057716315,13.807878745979657,1
-28.629537089687783,8.344202317913785,2
18.564647120495508,16.12986252041637,1
17.002889334395242,13.910646405772928,1
5.218507660660506,20.799902751415843,0
-20.884584689925315,5.686386271714254,2
-25.320812376953526,9.7017659689278,2
19.73619598695492,14.811252653041196,1
16.78812646220197,14.638631819979869,1
2.8711368598589866,20.155973081933254,0
16.253153666942048,17.819693865910303,1
18.979649276427388,18.233243360368533,1
19.62878984937707,15.790456443531816,1
20.106336790665807,17.014218944516433,1
-26.0037209710863,10.144230288681175,2
4.085051163355982,18.838967523621548,0
-25.068052289253583,11.370975501673259,2
-20.963272673079256,13.206490413233748,2
4.4253244458459715,20.880812626596033,0
20.261018398352814,18.558470824231435,1
24.101359908110773,13.548964330885093,1
-22.533236874524828,6.1584191572766205,2
-29.131939636843093,10.62135482213833,2
19.98191858939791,13.713728474501547,1
19.88879682722795,15.36307141656159,1
-16.50557996989663,11.03094092454226,2
5.275492789180956,19.687511159716113,0
17.978085855720316,20.070318366628065,1
-19.861344867433804,11.773076555878282,2
23.559174590299545,13.205334097672988,1
-20.638180296118556,13.565136880496102,2
-20.25791265612108,11.8062072147844,2
26.881574920401505,16.68728280165315,1
3.5567918500712565,21.441239823415852,0
-26.768247000721857,12.436220568651441,2
5.721060075474592,19.51878823017482,0
-21.494682974680565,11.27128158947396,2
-26.386878002884387,6.159772350214608,2
-28.855690425021507,10.624102989545387,2
-24.585273856288744,9.440818348064385,2
16.010782586811846,13.461070180569383,1
18.948212156430046,20.615024357984332,1
6.046346924669119,18.38614441278164,0
21.67873474240214,17.298136748051473,1
4.264587863886943,19.4891661266493,0
-20.976809932587386,11.39443744601624,2
4.268235033459964,19.504374612303767,0
14.620402641979265,13.865594787789304,1
20.72313750426772,16.314672174858437,1
4.279564391019241,22.096578168938187,0
6.854602152708937,20.343316565397522,0
-30.15537234065362,10.739168727265755,2
23.552272772675494,15.657861100458724,1
20.797801024288376,12.28746940456875,1
-32.00978281977703,8.128675104714544,2
18.91908352032609,16.575761793819474,1
-25.549910291933372,13.153633952061348,2
2.451138232122009,17.8889050065561,0
5.039023715579179,18.179475586633373,0
-11.177739557471652,7.201206893779061,2
-22.339195602686466,10.036752263118672,2
-25.599380357965995,9.875334174506598,2
2.5553427584249233,20.990174920887537,0
-27.079435474534037,9.389053456597967,2
21.503111127195428,14.083807441258056,1
20.55453497463715,19.39039516268627,1
16.022235583041198,13.69712430658233,1
23.83162235547138,14.930650032432835,1
4.578700546607213,21.46401563389061,0
19.140302470241654,15.73832709249037,1
-20.47664458434363,9.54486871430653,2
-30.85182439080945,14.55475058998978,2
20.242540622336982,16.018813769148792,1
21.308643188367487,13.761759444260434,1
3.256116150223962,19.518655239857615,0
20.77867974824815,17.527029776206966,1
4.12852425900408,19.613297914509918,0
3.180640775874702,20.405192163211556,0
23.883744868414126,18.157112629449752,1
